0.0885863	0
0.0824721	0.00432343
0.0810972	0.00309316
0.0823361	0.00255593
0.0842183	0.00264864
0.0841305	0.00220866
0.0838113	0.00191607
0.0840851	0.00169601
0.0845978	0.00158315
0.0839919	0.00153641
0.0839109	0.00139887
0.0833102	0.00140537
0.0828575	0.00136824
0.0830286	0.00128117
0.0824895	0.00130426
0.0830558	0.00134004
0.0825624	0.00134898
0.0827501	0.00128703
0.0830259	0.00124851
0.0831151	0.00118926
0.0833695	0.00115952
0.0836605	0.00114274
0.0837557	0.00109701
0.0838706	0.0010573
0.084184	0.00106046
0.0841995	0.00101978
0.0837559	0.00107419
0.0836475	0.00104127
0.0836382	0.00100541
0.0835145	0.000979468
0.0833923	0.00095547
0.0832677	0.000933694
0.0832882	0.000905624
0.0832191	0.000881617
0.0834213	0.000879292
0.0831037	0.000910422
0.0830364	0.000888294
0.0829449	0.000869621
0.0830111	0.000849839
0.0827455	0.000869099
0.082861	0.000855542
0.0827072	0.000848879
0.0823487	0.000901688
0.0824099	0.000883269
0.0821687	0.000895963
0.0819736	0.000897481
0.0820649	0.000883013
0.0820717	0.000864644
0.0821587	0.000851356
0.0822573	0.000840023
0.082467	0.000849331
0.0824501	0.000833166
0.0823674	0.000821536
0.0824709	0.000812813
0.0824083	0.000800442
0.082327	0.000790269
0.0823475	0.000776672
0.0823823	0.000764059
0.0824574	0.000754789
0.0825156	0.000744455
0.0824875	0.000732781
0.0825504	0.000723651
0.0824168	0.000724388
0.0824233	0.000713099
0.0826691	0.000743303
0.0827486	0.000736274
0.0828085	0.00072772
0.0827832	0.00071746
0.0827709	0.000707166
0.0827186	0.000698997
0.08283	0.000697967
0.0830174	0.000712992
0.0829823	0.000704085
0.0829133	0.000697949
0.0828301	0.000693587
0.0828693	0.000685571
0.0829238	0.000678827
0.0829042	0.000670406
0.0829766	0.000665817
0.0830188	0.00065883
0.0830634	0.000652203
0.0830988	0.000645211
0.0830855	0.000637576
0.0831542	0.000633684
0.0831732	0.000626514
0.0832945	0.000630864
0.0832802	0.000623776
0.0833978	0.000627677
0.0834031	0.000620647
0.0832442	0.000633764
0.0832874	0.00062827
0.0832363	0.000623513
0.0832372	0.000616809
0.0832146	0.000610664
0.0832553	0.000605593
0.0831757	0.000604494
0.0831609	0.000598444
0.0830702	0.000599165
0.0830153	0.000595626
0.0830551	0.000590997
