#SA	X
0	-0.909623	
1	0.878494	
2	0.398622	
3	-1.04954	
4	-1.10841	
5	-0.952867	
6	0.0124333	
7	-0.263853	
8	-0.473432	
9	-0.152097	
10	0.370789	
11	-0.693045	
12	0.206135	
13	1.51586	
14	0.518187	
15	0.0250839	
16	0.0237869	
17	0.277437	
18	-0.480988	
19	-0.680495	
20	-0.165471	
21	0.288181	
22	-0.329026	
23	-0.831171	
24	-1.13746	
25	-0.408036	
26	0.304474	
27	-0.199837	
28	1.17289	
29	0.393308	
30	-0.350017	
31	-0.281964	
32	0.177833	
33	-1.08697	
34	0.399822	
35	-0.52547	
36	-0.678956	
37	0.412667	
38	-0.737059	
39	-0.590353	
40	0.407957	
41	-0.474665	
42	0.415049	
43	0.438013	
44	-1.15194	
45	-0.0889445	
46	-0.845855	
47	-0.456922	
48	-0.164014	
49	-0.211169	
50	0.944352	
51	0.0213306	
52	0.108834	
53	0.433375	
54	0.514269	
55	0.956275	
56	0.659657	
57	-0.326832	
58	1.00588	
59	-0.0987535	
60	-0.750168	
61	0.794596	
62	-0.179912	
63	-0.810156	
64	0.131376	
65	0.507694	
66	0.256425	
67	0.0530276	
68	0.784951	
69	0.449683	
70	-0.661043	
71	0.423908	
72	-0.33572	
73	-0.714118	
74	-0.281922	
75	0.0415285	
76	-0.0704409	
77	-0.500523	
78	0.107074	
79	0.0599222	
80	0.0362014	
81	0.17215	
82	-0.304508	
83	-0.268943	
84	0.214068	
85	0.248686	
86	0.234186	
87	0.36969	
88	-0.15549	
89	0.155059	
90	0.137988	
91	0.225545	
92	-0.243799	
93	0.0469221	
94	-0.248634	
95	0.341322	
96	0.354259	
97	-0.18854	
98	-0.234362	
99	-0.0657647	
100	0.560195	
101	0.665793	
102	0.620345	
103	0.563493	
104	-0.404159	
105	-0.211007	
106	0.0719423	
107	-0.353789	
108	-0.447777	
109	0.279637	
110	-0.260851	
111	-0.198495	
112	0.300773	
113	0.062963	
114	0.0306881	
115	0.215298	
116	0.383504	
117	0.516622	
118	0.139723	
119	0.00130119	
120	0.399252	
121	-0.378528	
122	-0.125706	
123	-0.497091	
124	-0.308003	
125	-0.338423	
126	-0.834523	
127	-0.37167	
128	-0.00741808	
129	0.00945088	
130	0.321767	
131	-0.4015	
132	0.386104	
133	0.750837	
134	0.25056	
135	-0.576009	
136	-0.417514	
137	0.276459	
138	0.386892	
139	-0.507666	
140	-0.299434	
141	-0.394655	
142	-0.345095	
143	0.398029	
144	0.229923	
145	0.450129	
146	-0.394875	
147	0.181842	
148	-0.26331	
149	0.596874	
150	0.225826	
151	0.741582	
152	-0.693622	
153	0.510338	
154	0.471746	
155	0.312434	
156	-0.520182	
157	-0.542822	
158	0.34457	
159	-0.424615	
160	0.0567863	
161	0.635371	
162	-0.419552	
163	0.597883	
164	-0.43006	
165	0.430548	
166	-0.246337	
167	-0.306366	
168	0.398247	
169	0.71795	
170	0.37666	
171	-0.150193	
172	0.0563669	
173	-0.0357965	
174	0.137511	
175	0.153937	
176	-0.38792	
177	0.485084	
178	0.56798	
179	0.0405561	
