15.0622	0
14.7864	0.195023
14.7927	0.13012
14.9845	0.192654
15.0011	0.15483
14.8793	0.170271
14.9222	0.15125
14.9297	0.132528
14.9548	0.120166
14.9564	0.108159
14.9624	0.0984929
15.0318	0.112107
15.0279	0.103552
15.0399	0.0968526
15.025	0.091533
15.0218	0.0858698
15.0262	0.0809326
14.9902	0.0840621
14.9886	0.0796527
14.9714	0.0775131
14.9665	0.0739783
14.9556	0.0714108
14.969	0.0695561
14.9339	0.0750188
14.9264	0.0723907
14.9589	0.0765869
14.9513	0.0741261
14.9659	0.0728943
14.9747	0.0709062
14.9973	0.0720546
15.0418	0.0823628
15.0624	0.0823256
15.0586	0.0799206
15.063	0.0776935
15.0435	0.0778993
15.0239	0.0781458
15.0213	0.0760795
15.0211	0.0740776
15.0333	0.0731776
15.0261	0.0717082
15.0287	0.0700069
15.0351	0.0686354
15.0404	0.0672407
15.0358	0.0658693
15.0354	0.0644068
15.0415	0.0632981
15.048	0.0622793
15.0457	0.0610228
15.0392	0.0601231
15.022	0.061345
