#SA	SA_Energy
155	-0.225176	
156	-0.215749	
157	-0.226745	
158	-0.183864	
159	-0.290489	
160	-0.304489	
161	-0.255748	
162	-0.0687415	
163	-0.251751	
164	-0.215239	
165	-0.196682	
166	-0.219741	
167	0.0161774	
168	-0.1084	
169	-0.228317	
170	-0.220247	
171	-0.309081	
172	-0.263173	
173	-0.308538	
174	-0.243787	
175	-0.260871	
176	-0.28165	
177	-0.20387	
178	-0.296761	
179	-0.339496	
180	-0.299922	
181	-0.298715	
182	-0.184772	
183	-0.290393	
184	-0.297055	
185	-0.191901	
186	-0.248212	
187	-0.187603	
188	-0.218509	
189	0.0101105	
190	-0.117284	
191	-0.287527	
192	-0.350472	
193	-0.313128	
194	-0.293511	
195	-0.220699	
196	-0.22655	
197	-0.174953	
198	-0.275429	
199	-0.300997	
200	-0.244852	
201	-0.243003	
202	-0.258185	
203	-0.217224	
204	-0.228227	
205	-0.231381	
206	-0.220835	
207	-0.307325	
208	-0.100601	
209	-0.233253	
210	-0.286459	
211	-0.21871	
212	-0.259767	
213	-0.259244	
214	-0.18118	
215	-0.203365	
216	-0.237048	
217	-0.250246	
218	-0.30667	
219	-0.311285	
220	-0.191568	
221	-0.241705	
222	-0.169428	
223	-0.292266	
224	-0.207251	
225	-0.304773	
226	-0.284147	
227	-0.286261	
228	-0.284514	
229	-0.260568	
230	-0.246128	
231	-0.256105	
232	-0.256561	
233	-0.243068	
234	-0.245124	
235	-0.278804	
236	-0.185012	
237	-0.329477	
238	-0.32863	
239	-0.322258	
240	-0.188675	
241	-0.270224	
242	-0.239675	
243	-0.308226	
244	-0.298591	
245	-0.30866	
246	-0.232163	
247	-0.271684	
248	-0.315777	
249	-0.281625	
250	-0.209695	
251	-0.343828	
252	-0.215472	
253	-0.262683	
254	-0.303354	
255	-0.295508	
256	-0.290823	
257	-0.35132	
258	-0.31967	
259	-0.214793	
260	-0.253005	
261	-0.128712	
262	-0.22801	
263	-0.359235	
264	-0.156296	
265	-0.204948	
266	-0.244112	
267	-0.262525	
268	-0.263531	
269	-0.287395	
270	-0.270022	
271	-0.218773	
272	-0.304712	
273	-0.264585	
274	-0.209178	
275	-0.355877	
276	-0.293446	
277	-0.261624	
278	-0.297338	
279	-0.255469	
280	-0.30529	
281	-0.173765	
282	-0.292825	
283	-0.288439	
284	-0.258352	
285	-0.282425	
286	-0.292317	
287	-0.269727	
288	-0.273328	
289	-0.253597	
290	-0.27026	
291	-0.228042	
292	-0.311404	
293	-0.25248	
294	-0.239616	
295	-0.259948	
296	-0.232616	
297	-0.273234	
298	-0.294421	
299	-0.316845	
300	-0.327523	
301	-0.255973	
302	-0.343905	
303	-0.31132	
304	-0.275212	
305	-0.248456	
306	-0.286099	
307	-0.218753	
308	-0.291618	
309	-0.266077	
310	-0.251963	
311	-0.308697	
312	-0.273131	
313	-0.218772	
314	-0.295388	
315	-0.208156	
316	-0.325529	
317	-0.30764	
318	-0.317045	
319	-0.300194	
320	-0.21174	
321	-0.231244	
322	-0.223205	
323	-0.319503	
324	-0.334766	
325	-0.150372	
326	-0.280698	
327	-0.228064	
328	-0.283585	
329	-0.274381	
330	-0.28406	
331	-0.204116	
332	-0.244692	
333	-0.17837	
334	-0.279957	
335	-0.210813	
336	-0.31671	
337	-0.254676	
338	-0.250918	
339	-0.220616	
340	-0.170538	
341	-0.251715	
342	-0.26326	
343	-0.270298	
344	-0.288747	
345	-0.249933	
346	-0.323052	
347	-0.131393	
348	-0.245835	
349	-0.255751	
350	-0.305168	
351	-0.321413	
352	-0.296941	
353	-0.236119	
354	-0.305295	
355	-0.211795	
356	-0.329135	
357	-0.365152	
358	-0.164437	
359	-0.245539	
360	-0.247536	
361	-0.28078	
362	-0.377823	
363	-0.250814	
364	-0.251822	
365	-0.272127	
366	-0.174068	
367	-0.140807	
368	-0.238869	
369	-0.23997	
370	-0.309848	
371	-0.301815	
372	-0.230815	
373	-0.241382	
374	-0.261351	
375	-0.244543	
376	-0.274359	
377	-0.251392	
378	-0.176205	
379	-0.201334	
380	-0.0920422	
381	-0.241201	
382	-0.22066	
383	-0.113508	
384	-0.262262	
385	-0.171334	
386	-0.235269	
387	-0.185122	
388	-0.282061	
389	-0.174419	
390	-0.273379	
391	-0.301349	
392	-0.223187	
393	-0.193445	
394	-0.250168	
395	-0.330144	
396	-0.126524	
397	-0.250441	
398	-0.278743	
399	-0.267174	
400	-0.159163	
401	-0.190732	
402	-0.257998	
403	-0.203336	
404	-0.0749074	
405	-0.235939	
406	-0.26236	
407	-0.226139	
408	-0.206912	
409	-0.163508	
410	-0.171429	
411	-0.153214	
412	-0.229817	
413	-0.290368	
414	-0.234138	
415	-0.226756	
416	-0.294887	
417	-0.187791	
418	-0.14629	
419	-0.212238	
420	-0.302777	
421	-0.106823	
422	-0.309642	
423	-0.310624	
424	-0.21113	
425	-0.322585	
426	-0.235565	
427	-0.183638	
428	-0.0995552	
429	-0.320569	
430	-0.227216	
431	-0.220433	
432	-0.0370065	
433	-0.212882	
434	-0.110486	
435	-0.229648	
436	-0.255158	
437	-0.168033	
438	-0.210649	
439	-0.110649	
440	-0.247697	
441	-0.212367	
442	-0.311685	
443	-0.171943	
444	-0.167141	
445	-0.276635	
446	-0.12476	
447	-0.251738	
448	-0.300343	
449	-0.302506	
450	-0.235778	
451	-0.173157	
452	-0.215343	
453	-0.176571	
454	0.0918636	
455	-0.12488	
456	-0.190727	
457	-0.11459	
458	-0.259641	
459	-0.0939871	
460	-0.184509	
461	-0.315322	
462	-0.261943	
463	-0.210679	
464	-0.0149827	
465	-0.322972	
466	-0.171372	
467	-0.300655	
468	-0.151315	
469	-0.0944939	
470	-0.266182	
471	-0.24127	
472	-0.277019	
473	-0.141979	
474	-0.240102	
475	0.0489953	
476	-0.310783	
477	-0.149666	
478	0.0567329	
479	-0.257461	
480	-0.32913	
481	-0.203692	
482	-0.209855	
483	-0.328961	
484	-0.0397755	
485	-0.160651	
486	-0.0234099	
487	-0.0943526	
488	-0.209134	
489	-0.245387	
490	-0.23684	
491	-0.0857556	
492	-0.0770309	
493	-0.190602	
494	-0.247855	
495	-0.103427	
496	-0.269406	
497	-0.231181	
498	0.388737	
499	-0.051992	
500	-0.150795	
501	-0.193045	
502	-0.0909722	
503	-0.0995851	
504	-0.07245	
505	-0.240348	
506	-0.0934949	
507	0.0167452	
508	-0.291654	
509	-0.148257	
510	-0.241726	
511	-0.243401	
512	-0.242267	
513	-0.322995	
514	-0.184444	
515	-0.195704	
516	-0.250744	
517	-0.187556	
518	-0.153209	
519	-0.239478	
520	-0.276262	
521	-0.214997	
522	-0.19022	
523	-0.168827	
524	-0.0441195	
525	-0.148363	
526	-0.217796	
527	-0.338367	
528	-0.264058	
529	-0.297028	
530	-0.213702	
531	-0.228228	
532	-0.276661	
533	-0.201374	
534	-0.285426	
535	-0.258877	
536	-0.153913	
537	-0.278627	
538	-0.227741	
539	-0.261579	
540	-0.183616	
541	-0.220039	
542	-0.300708	
543	-0.301393	
544	-0.229888	
545	-0.213065	
546	-0.157211	
547	-0.220954	
548	-0.108933	
549	0.0335909	
550	-0.160061	
551	-0.0488035	
552	-0.18143	
553	-0.270281	
554	-0.121947	
555	-0.298125	
556	-0.234995	
557	-0.195141	
558	-0.196668	
559	-0.0544463	
560	-0.0642625	
561	-0.116437	
562	0.0579915	
563	-0.202989	
564	-0.0731397	
565	-0.204474	
566	-0.28547	
567	-0.258135	
568	-0.212073	
569	-0.138607	
570	-0.336247	
571	-0.270444	
572	-0.240789	
573	-0.253085	
574	-0.316264	
575	-0.234622	
576	-0.213511	
577	-0.0484108	
578	-0.352967	
579	0.0300776	
580	-0.29563	
581	-0.159169	
582	-0.231746	
583	-0.284532	
584	-0.298568	
585	-0.118728	
586	-0.0868123	
587	-0.32471	
588	0.118073	
589	-0.174932	
590	-0.146679	
591	-0.183856	
592	-0.142806	
593	-0.107692	
594	-0.0603744	
595	-0.172371	
596	-0.250813	
597	-0.0671435	
598	-0.289344	
599	-0.129678	
600	-0.174361	
601	-0.29854	
602	-0.0289927	
603	-0.0238459	
604	-0.311607	
605	-0.292712	
606	-0.14226	
607	-0.315148	
608	-0.272832	
609	-0.223808	
610	-0.271227	
611	-0.302648	
612	-0.207215	
613	-0.264023	
614	-0.1627	
615	-0.219695	
616	-0.278205	
617	-0.276063	
618	-0.25122	
619	-0.184105	
620	-0.371144	
621	-0.106479	
622	-0.15197	
623	-0.313202	
624	-0.281313	
625	-0.112227	
626	-0.210567	
627	-0.275803	
628	-0.294066	
629	-0.318806	
630	-0.206679	
631	-0.260539	
632	-0.300927	
633	-0.265415	
634	-0.218628	
635	-0.260702	
636	-0.253159	
637	-0.289513	
638	-0.339555	
639	-0.26296	
640	-0.222916	
641	-0.231998	
642	-0.300943	
643	-0.205256	
644	-0.164788	
645	-0.21748	
646	-0.30813	
647	-0.207645	
648	-0.236926	
649	-0.229645	
650	-0.252872	
651	-0.310209	
652	-0.245308	
653	-0.316132	
654	-0.290465	
655	-0.111079	
656	-0.254348	
657	-0.242381	
658	-0.217225	
659	-0.355154	
660	-0.292903	
661	-0.257899	
662	-0.155264	
663	-0.302698	
664	-0.229688	
665	-0.118826	
666	-0.267739	
667	-0.262125	
668	-0.303608	
669	-0.24712	
670	-0.266085	
671	-0.304837	
672	-0.306726	
673	-0.248	
674	-0.245585	
675	-0.234355	
676	-0.147042	
677	-0.234587	
678	-0.235936	
679	-0.210821	
680	-0.330427	
681	-0.281445	
682	-0.185209	
683	-0.278968	
684	-0.247794	
685	-0.373572	
686	-0.27744	
687	-0.241999	
688	-0.182805	
689	-0.314067	
690	-0.227398	
691	-0.219397	
692	-0.266085	
693	-0.319925	
694	-0.275492	
695	-0.343686	
696	-0.237105	
697	-0.317718	
698	-0.238162	
699	-0.196989	
700	-0.230265	
701	-0.279015	
702	-0.307001	
703	-0.234256	
704	-0.247498	
705	-0.24037	
706	-0.188207	
707	-0.300915	
708	-0.160563	
709	-0.26277	
710	-0.210336	
711	-0.292551	
712	-0.273939	
713	-0.305793	
714	-0.307597	
715	-0.270276	
716	-0.247843	
717	-0.239559	
718	-0.282296	
719	-0.310224	
720	-0.208066	
721	-0.312111	
722	-0.34384	
723	-0.306199	
724	-0.204303	
725	-0.17447	
726	-0.284408	
727	-0.252159	
728	-0.260158	
729	-0.17182	
730	-0.267515	
731	-0.309284	
732	-0.256379	
733	-0.229197	
734	-0.237069	
735	-0.328865	
736	-0.167278	
737	-0.25894	
738	-0.261391	
739	-0.269977	
740	-0.254514	
741	-0.243931	
742	-0.284062	
743	-0.20345	
744	-0.202059	
745	-0.253211	
746	-0.25797	
747	-0.281811	
748	-0.299854	
749	-0.333131	
750	-0.265515	
751	-0.253158	
752	-0.268748	
753	-0.303153	
754	-0.312315	
755	-0.300972	
756	-0.111445	
757	-0.303432	
758	-0.284893	
759	-0.167974	
760	-0.23575	
761	-0.236397	
762	-0.298557	
763	-0.312295	
764	-0.2842	
765	-0.256795	
766	-0.31451	
767	-0.285335	
768	-0.294616	
769	-0.284682	
770	-0.265574	
771	-0.305206	
772	-0.273903	
773	-0.220911	
774	-0.295204	
775	-0.257123	
776	-0.306414	
777	-0.353165	
778	-0.222684	
779	-0.218706	
780	-0.209818	
781	-0.223153	
782	-0.259614	
783	-0.222858	
784	-0.292542	
785	-0.243188	
786	-0.233583	
787	-0.20285	
788	-0.228473	
789	-0.294256	
790	-0.191899	
791	-0.291326	
792	-0.315448	
793	-0.227418	
794	-0.2731	
795	-0.347495	
796	-0.286309	
797	-0.274257	
798	-0.193592	
799	-0.273484	
800	-0.236552	
801	-0.152174	
802	-0.269244	
803	-0.24478	
804	-0.257966	
805	-0.260236	
806	-0.2381	
807	-0.180773	
808	-0.286113	
809	-0.227476	
810	-0.214722	
811	-0.20536	
812	-0.202508	
813	-0.246834	
814	-0.228618	
815	-0.298488	
816	-0.200337	
817	-0.192197	
818	-0.250439	
819	-0.221023	
820	-0.217798	
821	-0.238636	
822	-0.242128	
823	-0.241515	
824	-0.261855	
825	-0.261712	
826	-0.247685	
827	-0.26248	
828	-0.260057	
829	-0.242556	
830	-0.221088	
831	-0.24906	
832	-0.304636	
833	-0.231051	
834	-0.246802	
835	-0.172509	
836	-0.207788	
837	-0.204928	
838	-0.212979	
839	-0.184561	
840	-0.25522	
841	-0.192618	
842	-0.247147	
843	-0.21878	
844	-0.218016	
845	-0.187793	
846	-0.186952	
847	-0.216938	
848	-0.1296	
849	-0.134732	
850	-0.183806	
851	-0.174451	
852	-0.206213	
853	-0.178643	
854	-0.200816	
855	-0.232656	
856	-0.137926	
857	-0.14999	
858	-0.114487	
859	-0.158711	
860	-0.19216	
861	-0.140148	
862	-0.141544	
863	-0.1637	
864	-0.0787421	
865	-0.104128	
866	-0.169732	
867	-0.222214	
868	-0.261831	
869	-0.20407	
870	-0.234233	
871	-0.206191	
872	-0.196057	
873	-0.239519	
874	-0.277715	
875	-0.203587	
876	-0.254004	
877	-0.251066	
878	-0.238522	
879	-0.183253	
880	-0.294068	
881	-0.224789	
882	-0.279245	
883	-0.276791	
884	-0.298367	
885	-0.285397	
886	-0.373626	
887	-0.257343	
888	-0.241984	
889	-0.219371	
890	-0.329314	
891	-0.333237	
892	-0.247316	
893	-0.233372	
894	-0.29436	
895	-0.214722	
896	-0.236449	
897	-0.245906	
898	-0.233154	
899	-0.275778	
900	-0.186917	
901	-0.237586	
902	-0.2025	
903	-0.210712	
904	-0.264071	
905	-0.193985	
906	-0.257973	
907	-0.261725	
908	-0.227744	
909	-0.276863	
910	-0.252281	
911	-0.239491	
912	-0.248745	
913	-0.206782	
914	-0.211631	
915	-0.284694	
916	-0.262841	
917	-0.349277	
918	-0.138633	
919	-0.254012	
920	-0.339302	
921	-0.282713	
922	-0.252962	
923	-0.317914	
924	-0.240123	
925	-0.230706	
926	-0.319647	
927	-0.288281	
928	-0.321329	
929	-0.238489	
930	-0.2769	
931	-0.327066	
932	-0.330553	
933	-0.292499	
934	-0.279682	
935	-0.321583	
936	-0.283122	
937	-0.310054	
938	-0.240973	
939	-0.302484	
940	-0.220229	
941	-0.334514	
942	-0.288245	
943	-0.309088	
944	-0.366775	
945	-0.331605	
946	-0.342362	
947	-0.299987	
948	-0.315355	
949	-0.294019	
950	-0.325377	
951	-0.249515	
952	-0.24086	
953	-0.318848	
954	-0.235409	
955	-0.300877	
956	-0.31458	
957	-0.295172	
958	-0.298484	
959	-0.315975	
960	-0.316981	
961	-0.275823	
962	-0.346765	
963	-0.260788	
964	-0.173863	
965	-0.322804	
966	-0.355203	
967	-0.32563	
968	-0.317162	
969	-0.24028	
970	-0.310687	
971	-0.318806	
972	-0.228002	
973	-0.331213	
974	-0.257789	
975	-0.286497	
976	-0.313685	
977	-0.307902	
978	-0.275264	
979	-0.268713	
980	-0.256886	
981	-0.261747	
982	-0.32357	
983	-0.280184	
984	-0.255039	
985	-0.34609	
986	-0.134221	
987	-0.308907	
988	-0.238429	
989	-0.309068	
990	-0.258887	
991	-0.228668	
992	-0.246833	
993	-0.312403	
994	-0.269714	
995	-0.212477	
996	-0.212728	
997	-0.0970931	
998	-0.324549	
999	-0.294466	
1000	-0.261466	
1001	-0.312232	
1002	-0.206224	
1003	-0.226578	
1004	-0.214696	
1005	-0.256528	
1006	-0.268972	
1007	-0.299718	
1008	-0.301462	
1009	-0.287459	
1010	-0.284328	
1011	-0.30343	
1012	-0.304332	
1013	-0.326279	
1014	-0.271407	
1015	-0.32896	
1016	-0.238654	
1017	-0.270961	
1018	-0.317499	
1019	-0.226723	
1020	-0.123217	
1021	-0.202637	
1022	-0.300623	
1023	-0.316381	
1024	-0.280951	
1025	-0.321582	
1026	-0.285476	
1027	-0.261842	
1028	-0.257872	
1029	-0.238233	
1030	-0.328235	
1031	-0.234294	
1032	-0.279383	
1033	-0.335811	
1034	-0.124007	
1035	-0.303126	
1036	-0.199752	
1037	-0.354702	
1038	-0.298955	
1039	-0.28446	
1040	-0.311339	
1041	-0.224954	
1042	-0.31416	
1043	-0.304106	
1044	-0.301022	
1045	-0.333074	
1046	-0.342523	
1047	-0.317333	
1048	-0.277103	
1049	-0.259352	
1050	-0.31721	
1051	-0.262292	
1052	-0.262265	
1053	-0.2531	
1054	-0.342133	
1055	-0.282751	
1056	-0.38737	
1057	-0.328386	
1058	-0.364671	
1059	-0.289452	
1060	-0.320942	
1061	-0.261849	
1062	-0.25241	
1063	-0.278522	
1064	-0.299691	
1065	-0.334319	
1066	-0.335002	
1067	-0.30752	
1068	-0.358035	
1069	-0.313448	
1070	-0.321285	
1071	-0.31129	
1072	-0.285786	
1073	-0.315702	
1074	-0.376453	
1075	-0.29896	
1076	-0.305042	
1077	-0.269628	
1078	-0.309316	
1079	-0.332796	
1080	-0.30116	
1081	-0.31018	
1082	-0.376187	
1083	-0.325441	
1084	-0.282214	
1085	-0.295634	
1086	-0.243482	
1087	-0.335688	
1088	-0.342602	
1089	-0.367279	
1090	-0.279128	
1091	-0.247167	
1092	-0.362522	
1093	-0.305539	
1094	-0.164241	
1095	-0.319694	
1096	-0.120381	
1097	-0.359336	
1098	-0.282934	
1099	-0.214217	
1100	-0.251048	
1101	-0.237254	
1102	-0.200364	
1103	-0.123343	
1104	-0.235293	
1105	-0.198364	
1106	-0.187903	
1107	-0.282969	
1108	-0.16532	
1109	-0.173828	
1110	-0.264202	
1111	-0.0685589	
1112	-0.189836	
1113	-0.250518	
1114	-0.23036	
1115	-0.336251	
1116	-0.310365	
1117	-0.179804	
1118	-0.30817	
1119	0.0553572	
1120	-0.0090851	
1121	-0.347046	
1122	-0.325521	
1123	-0.244042	
1124	-0.232291	
1125	-0.327227	
1126	-0.210363	
1127	-0.376542	
1128	-0.365416	
1129	-0.294399	
1130	-0.339209	
1131	-0.281227	
1132	-0.323615	
1133	-0.376436	
1134	0.0482987	
1135	-0.165262	
1136	-0.23687	
1137	-0.269188	
1138	-0.216838	
1139	-0.283252	
1140	-0.352865	
1141	-0.236259	
1142	-0.342105	
1143	-0.135224	
1144	0.0106832	
1145	-0.10525	
1146	-0.210824	
1147	-0.312042	
1148	-0.198133	
1149	-0.186976	
1150	-0.171443	
1151	-0.166685	
1152	-0.231707	
1153	-0.23593	
1154	-0.235468	
1155	-0.169504	
1156	-0.21944	
1157	-0.292845	
1158	-0.295038	
1159	-0.269325	
1160	-0.306711	
1161	-0.230616	
1162	-0.159026	
1163	-0.251307	
1164	-0.218238	
1165	-0.194145	
1166	-0.240836	
1167	-0.325521	
1168	-0.156415	
1169	-0.258945	
1170	-0.271703	
1171	-0.298782	
1172	-0.271564	
1173	-0.216741	
1174	-0.266084	
1175	-0.333041	
1176	-0.19216	
1177	-0.260215	
1178	-0.205185	
1179	-0.361656	
1180	-0.259496	
1181	-0.327026	
1182	-0.21288	
1183	-0.303493	
1184	-0.339922	
1185	-0.280294	
1186	-0.176507	
1187	-0.333789	
1188	-0.161135	
1189	-0.24429	
1190	-0.147687	
1191	-0.339108	
1192	-0.307456	
1193	-0.332784	
1194	-0.272704	
1195	-0.336177	
1196	-0.325173	
1197	-0.335463	
1198	-0.294112	
1199	-0.336866	
1200	-0.375819	
1201	-0.205258	
1202	-0.385474	
1203	-0.369112	
1204	-0.306462	
1205	-0.368527	
1206	-0.313452	
1207	-0.360753	
1208	-0.356468	
1209	-0.364113	
1210	-0.386639	
1211	-0.33353	
1212	-0.387268	
1213	-0.32985	
1214	-0.315214	
1215	-0.38018	
1216	-0.295294	
1217	-0.292633	
1218	-0.333603	
1219	-0.31554	
1220	-0.376171	
1221	-0.34093	
1222	-0.320263	
1223	-0.288013	
1224	-0.285996	
1225	-0.29102	
1226	-0.248031	
1227	-0.273044	
1228	-0.252083	
1229	-0.296404	
1230	-0.288152	
1231	-0.282562	
1232	-0.332626	
1233	-0.285887	
1234	-0.331978	
1235	-0.251388	
1236	-0.26527	
1237	-0.293952	
1238	-0.349821	
1239	-0.287743	
1240	-0.226239	
1241	-0.256564	
1242	-0.333605	
1243	-0.264256	
1244	-0.30511	
1245	-0.348435	
1246	-0.286676	
1247	-0.297992	
1248	-0.301135	
1249	-0.32952	
1250	-0.242974	
1251	-0.323988	
1252	-0.280343	
1253	-0.345947	
1254	-0.309101	
1255	-0.298857	
1256	-0.358742	
1257	-0.367051	
1258	-0.346312	
1259	-0.400092	
1260	-0.335213	
1261	-0.253212	
1262	-0.303445	
1263	-0.357819	
1264	-0.33863	
1265	-0.32997	
1266	-0.234113	
1267	-0.331236	
1268	-0.290347	
1269	-0.368044	
1270	-0.341642	
1271	-0.265279	
1272	-0.403562	
1273	-0.218737	
1274	-0.277083	
1275	-0.263086	
1276	-0.195184	
1277	-0.147345	
1278	-0.262206	
1279	-0.251533	
1280	-0.0710059	
1281	-0.164687	
1282	-0.145352	
1283	-0.160049	
1284	-0.32328	
1285	-0.287887	
1286	-0.181458	
1287	-0.265326	
1288	-0.214188	
1289	-0.279486	
1290	-0.168926	
1291	-0.2399	
1292	-0.257644	
1293	-0.254952	
1294	-0.340528	
1295	-0.175604	
1296	-0.270105	
1297	-0.309496	
1298	-0.255793	
1299	-0.166408	
1300	-0.241409	
1301	-0.194411	
1302	-0.343475	
1303	-0.24242	
1304	-0.274077	
1305	-0.318006	
1306	-0.17718	
1307	-0.22951	
1308	-0.192595	
1309	-0.308947	
1310	-0.22308	
1311	-0.20566	
1312	-0.131634	
1313	-0.227754	
1314	-0.173563	
1315	-0.212143	
1316	-0.140118	
1317	-0.192522	
1318	-0.264982	
1319	-0.147371	
1320	-0.18752	
1321	-0.29288	
1322	-0.191555	
1323	-0.219001	
1324	-0.205284	
1325	-0.103426	
1326	-0.201978	
1327	-0.255503	
1328	-0.300555	
1329	-0.257751	
1330	-0.0365822	
1331	-0.137546	
1332	-0.110105	
1333	-0.266914	
1334	-0.300009	
1335	-0.270277	
1336	-0.21793	
1337	-0.161636	
1338	-0.194996	
1339	-0.271563	
1340	0.0358474	
1341	-0.23716	
1342	-0.295172	
1343	-0.233205	
1344	-0.218151	
1345	0.0807471	
1346	-0.252083	
1347	-0.321479	
1348	-0.171688	
1349	-0.0354443	
1350	0.0110618	
1351	0.0251424	
1352	-0.0791594	
1353	-0.0574533	
1354	-0.240295	
1355	-0.221828	
1356	-0.248461	
1357	0.469307	
1358	-0.149964	
1359	-0.12871	
1360	0.0254804	
1361	-0.193447	
1362	-0.0866406	
1363	-0.151403	
1364	-0.28703	
1365	-0.102357	
1366	0.169475	
1367	0.0292185	
1368	0.481924	
1369	-0.221675	
1370	0.0338046	
1371	-0.0471249	
1372	0.0164423	
1373	-0.136342	
1374	-0.19312	
1375	0.0883322	
1376	-0.201456	
1377	-0.159859	
1378	-0.0240059	
1379	-0.235374	
1380	-0.297166	
1381	-0.137478	
1382	-0.118339	
1383	-0.115454	
1384	-0.183228	
1385	-0.132707	
1386	-0.373444	
1387	-0.156946	
1388	-0.211974	
1389	-0.134935	
1390	-0.24316	
1391	-0.279482	
1392	-0.201624	
1393	-0.232	
1394	-0.272572	
1395	-0.15669	
1396	-0.00895472	
1397	-0.258963	
1398	-0.232794	
1399	0.0787821	
1400	-0.211699	
1401	-0.214705	
1402	-0.0214463	
1403	-0.146768	
1404	-0.0751029	
1405	-0.133893	
1406	-0.0306636	
1407	-0.144175	
1408	-0.192498	
1409	-0.266035	
1410	-0.164492	
1411	-0.224574	
1412	-0.126911	
1413	0.119007	
1414	0.0391391	
1415	0.0116445	
1416	-0.0443206	
1417	0.169345	
1418	-0.174691	
1419	-0.013359	
1420	0.0466827	
1421	-0.0150455	
1422	0.010348	
1423	-0.0170604	
1424	-0.169041	
1425	-0.26444	
1426	-0.165402	
1427	-0.0995481	
1428	0.0533424	
1429	0.0725822	
1430	-0.0141294	
1431	0.00186343	
1432	0.0266924	
1433	-0.145921	
1434	0.0536479	
1435	0.132885	
1436	0.0225318	
1437	-0.112758	
1438	-0.0358179	
1439	-0.105823	
1440	0.0307829	
1441	-0.256221	
1442	-0.0336965	
1443	-0.0635685	
1444	0.0642725	
1445	0.0369895	
1446	-0.00370595	
1447	0.0266078	
1448	0.00947734	
1449	0.0361998	
1450	-0.16712	
1451	-0.0789627	
1452	-0.0138087	
1453	-0.140864	
1454	-0.0290871	
1455	0.0121346	
1456	-0.0450508	
1457	-0.145091	
1458	-0.0758565	
1459	0.0165222	
1460	0.0680292	
1461	-0.179	
1462	0.0784957	
1463	0.0566904	
1464	-0.0730107	
1465	-0.259793	
1466	-0.182636	
1467	-0.272622	
1468	-0.169479	
1469	-0.33064	
1470	-0.202844	
1471	-0.160409	
1472	-0.0685526	
1473	-0.00129083	
1474	-0.203695	
1475	-0.233795	
1476	-0.228362	
1477	-0.307578	
1478	-0.128236	
1479	-0.29026	
1480	-0.156891	
1481	-0.219184	
1482	-0.154518	
1483	-0.162013	
1484	0.0868904	
1485	-0.216606	
1486	-0.245	
1487	0.035883	
1488	-0.00537568	
1489	-0.190012	
1490	-0.258506	
1491	-0.0286686	
