#Blk	Blk_Energy	Global_energy	Stdev_Energy	Current_mu	Current sigma	Blk_Acceptance
75	-0.424709	-0.378056	0.00645886	0.775845	-0.67999	0.680658	
76	-0.437296	-0.378836	0.00642074	0.784426	-0.65751	0.646141	
77	-0.441121	-0.379645	0.0063881	0.812891	-0.65082	0.671772	
78	-0.442426	-0.38045	0.00635671	0.795762	-0.661081	0.675275	
79	-0.436427	-0.381158	0.00631561	0.790859	-0.681348	0.655995	
80	-0.435432	-0.381837	0.006273	0.793808	-0.676186	0.658309	
81	-0.431784	-0.382453	0.00622579	0.793227	-0.681216	0.6563	
82	-0.435039	-0.383095	0.00618281	0.80468	-0.675406	0.648667	
83	-0.435635	-0.383728	0.00614063	0.820071	-0.673536	0.64883	
84	-0.435555	-0.384345	0.00609845	0.817664	-0.669793	0.649583	
85	-0.43697	-0.384964	0.00605805	0.825566	-0.666632	0.634336	
86	-0.434406	-0.385539	0.00601482	0.82883	-0.669061	0.661911	
87	-0.437691	-0.386138	0.00597548	0.829253	-0.667232	0.636671	
88	-0.435349	-0.386697	0.00593369	0.83204	-0.666549	0.625852	
89	-0.435935	-0.38725	0.00589275	0.832995	-0.666924	0.64065	
90	-0.434496	-0.387775	0.00585061	0.833883	-0.668856	0.646077	
91	-0.433562	-0.388279	0.00580792	0.834696	-0.667677	0.634879	
92	-0.433368	-0.388769	0.00576543	0.832684	-0.670791	0.652759	
93	-0.433623	-0.389251	0.00572357	0.83262	-0.672124	0.610055	
94	-0.433816	-0.389725	0.00568228	0.832038	-0.673372	0.625949	
95	-0.432172	-0.390172	0.00564001	0.831384	-0.673219	0.653738	
96	-0.433095	-0.390619	0.00559895	0.831537	-0.674494	0.647582	
97	-0.429872	-0.391024	0.00555584	0.83246	-0.674108	0.616412	
98	-0.432483	-0.391447	0.00551523	0.8324	-0.674664	0.645721	
99	-0.431502	-0.391851	0.00547434	0.832038	-0.675184	0.621099	
100	-0.432241	-0.392255	0.00543448	0.831989	-0.674976	0.607489	
101	-0.432587	-0.392655	0.00539532	0.832227	-0.674704	0.65176	
102	-0.431694	-0.393037	0.00535598	0.832222	-0.674719	0.631343	
103	-0.432431	-0.39342	0.00531762	0.832263	-0.674631	0.616725	
104	-0.431565	-0.393787	0.00527913	0.832266	-0.674709	0.63836	
105	-0.432023	-0.394151	0.00524139	0.83235	-0.674884	0.609241	
106	-0.431772	-0.394506	0.00520395	0.832206	-0.674737	0.627919	
107	-0.431304	-0.394849	0.00516666	0.832297	-0.674748	0.6282	
108	-0.430478	-0.395179	0.00512935	0.832302	-0.674846	0.616554	
109	-0.432249	-0.395519	0.00509355	0.832321	-0.674929	0.621097	
110	-0.430446	-0.395837	0.00505713	0.832285	-0.67495	0.640795	
111	-0.432193	-0.396165	0.00502217	0.832299	-0.674974	0.608935	
112	-0.43188	-0.396483	0.00498744	0.832314	-0.674947	0.620243	
113	-0.432327	-0.396801	0.00495338	0.832319	-0.674946	0.626775	
114	-0.431613	-0.397106	0.00491933	0.832318	-0.674957	0.623926	
115	-0.432552	-0.397414	0.0048862	0.832316	-0.674962	0.626858	
116	-0.430989	-0.397704	0.00485265	0.832312	-0.674971	0.64791	
117	-0.432124	-0.397998	0.00482008	0.832316	-0.674972	0.618819	
118	-0.432443	-0.39829	0.00478806	0.832316	-0.674972	0.608011	
119	-0.432308	-0.398576	0.00475635	0.832316	-0.674974	0.602092	
120	-0.431989	-0.398854	0.00472486	0.832318	-0.674976	0.627418	
121	-0.431076	-0.39912	0.00469331	0.832316	-0.674975	0.61991	
122	-0.432066	-0.39939	0.0046626	0.832317	-0.674976	0.618582	
123	-0.431255	-0.399649	0.00463189	0.832316	-0.674976	0.593229	
124	-0.431354	-0.399905	0.00460158	0.832317	-0.674976	0.607968	
125	-0.431304	-0.400156	0.00457162	0.832317	-0.674977	0.600267	
126	-0.433245	-0.400419	0.00454288	0.832317	-0.674977	0.617516	
127	-0.432318	-0.40067	0.00451404	0.832317	-0.674977	0.623007	
128	-0.43212	-0.400916	0.00448546	0.832317	-0.674976	0.624917	
129	-0.432372	-0.40116	0.00445731	0.832317	-0.674977	0.622938	
130	-0.431756	-0.401395	0.00442923	0.832317	-0.674977	0.645416	
131	-0.432566	-0.401633	0.00440181	0.832317	-0.674977	0.577706	
132	-0.431821	-0.401862	0.0043744	0.832317	-0.674977	0.604808	
133	-0.431954	-0.402088	0.00434736	0.832317	-0.674977	0.630163	
134	-0.432613	-0.402316	0.00432088	0.832317	-0.674977	0.607271	
135	-0.432217	-0.402537	0.00429454	0.832317	-0.674977	0.607784	
136	-0.433619	-0.402766	0.00426904	0.832317	-0.674977	0.606988	
137	-0.432155	-0.40298	0.00424327	0.832317	-0.674977	0.634814	
138	-0.431681	-0.403188	0.00421761	0.832317	-0.674977	0.607811	
139	-0.43297	-0.403403	0.00419271	0.832317	-0.674977	0.601128	
140	-0.431454	-0.403603	0.00416755	0.832317	-0.674977	0.572273	
141	-0.430153	-0.403791	0.00414224	0.832317	-0.674977	0.597643	
142	-0.432206	-0.403991	0.0041179	0.832317	-0.674977	0.626873	
